Store,Location,Month,Year,WeekEndDate, Exits , Exits LY ,# Sale Txns,# Sale Txns LY
80,"FAIRVIEW HEIGHTS, IL",MAR,2026,3/7/2026,"5,258","5,603","2,717","2,728"
80,"FAIRVIEW HEIGHTS, IL",MAR,2026,3/14/2026,"5,580","5,736","2,924","2,845"
80,"FAIRVIEW HEIGHTS, IL",MAR,2026,3/21/2026,"5,152","5,611","2,733","2,784"
80,"FAIRVIEW HEIGHTS, IL",MAR,2026,3/28/2026,"5,373","5,402","2,858","2,646"
80,"FAIRVIEW HEIGHTS, IL",MAR,2026,4/4/2026,"6,173","4,365","3,150","2,309"
80,"FAIRVIEW HEIGHTS, IL",APR,2026,4/11/2026,"4,069","5,537","2,195","2,870"
83,"MONROEVILLE, PA",FEB,2026,2/7/2026,"2,805","2,987","1,466","1,501"
83,"MONROEVILLE, PA",FEB,2026,2/14/2026,"2,016","2,006","1,043","1,038"
83,"MONROEVILLE, PA",FEB,2026,2/21/2026,"1,390","1,156",724,607
83,"MONROEVILLE, PA",MAR,2026,3/7/2026,484,447,254,239
83,"MONROEVILLE, PA",MAR,2026,3/14/2026,"1,002",889,536,488
83,"MONROEVILLE, PA",MAR,2026,3/21/2026,"1,445","1,400",734,691
83,"MONROEVILLE, PA",MAR,2026,3/28/2026,"1,527","1,629",814,859
83,"MONROEVILLE, PA",MAR,2026,4/4/2026,"1,081",872,551,428
83,"MONROEVILLE, PA",APR,2026,4/11/2026,"2,086","2,092","1,100","1,087"
92,"DAYTON, OH (SOUTHTOWNE)",FEB,2026,2/7/2026,"2,414","2,500","1,214","1,304"
92,"DAYTON, OH (SOUTHTOWNE)",FEB,2026,2/14/2026,"3,194","2,970","1,566","1,533"
92,"DAYTON, OH (SOUTHTOWNE)",FEB,2026,2/21/2026,"3,183","2,966","1,611","1,450"
92,"DAYTON, OH (SOUTHTOWNE)",FEB,2026,2/28/2026,"2,517","2,676","1,264","1,335"
92,"DAYTON, OH (SOUTHTOWNE)",MAR,2026,3/7/2026,"3,280","3,360","1,634","1,647"
92,"DAYTON, OH (SOUTHTOWNE)",MAR,2026,3/14/2026,"3,663","3,594","1,803","1,759"
92,"DAYTON, OH (SOUTHTOWNE)",MAR,2026,3/21/2026,"3,444","3,455","1,698","1,760"
92,"DAYTON, OH (SOUTHTOWNE)",MAR,2026,3/28/2026,"3,287","3,632","1,673","1,870"
92,"DAYTON, OH (SOUTHTOWNE)",MAR,2026,4/4/2026,"3,747","3,418","1,872","1,749"
92,"DAYTON, OH (SOUTHTOWNE)",APR,2026,4/11/2026,"2,778","3,561","1,423","1,827"
98,"NORTH BRUNSWICK, NJ",FEB,2026,2/7/2026,"6,706","6,703","3,560","3,592"
98,"NORTH BRUNSWICK, NJ",FEB,2026,2/14/2026,"8,316","8,057","4,354","4,194"
98,"NORTH BRUNSWICK, NJ",FEB,2026,2/21/2026,"9,251","8,977","4,808","4,760"
98,"NORTH BRUNSWICK, NJ",FEB,2026,2/28/2026,"6,935","8,613","3,615","4,442"
98,"NORTH BRUNSWICK, NJ",MAR,2026,3/7/2026,"9,708","9,985","5,213","5,217"
98,"NORTH BRUNSWICK, NJ",MAR,2026,3/14/2026,"11,043","11,093","5,945","5,848"
98,"NORTH BRUNSWICK, NJ",MAR,2026,3/21/2026,"11,420","11,205","5,858","5,860"
98,"NORTH BRUNSWICK, NJ",MAR,2026,3/28/2026,"11,001","11,435","5,804","5,940"
98,"NORTH BRUNSWICK, NJ",MAR,2026,4/4/2026,"12,371","10,925","6,472","5,713"
98,"NORTH BRUNSWICK, NJ",APR,2026,4/11/2026,"9,649","11,088","5,342","5,803"
100,"CANTON, OH",FEB,2026,2/7/2026,"4,611","4,501","2,130","2,111"
100,"CANTON, OH",FEB,2026,2/14/2026,"5,451","4,842","2,547","2,157"
100,"CANTON, OH",FEB,2026,2/21/2026,"5,697","4,829","2,562","2,057"
100,"CANTON, OH",FEB,2026,2/28/2026,"5,803","5,254","2,592","2,355"
100,"CANTON, OH",MAR,2026,3/7/2026,"6,254","5,852","2,824","2,698"
100,"CANTON, OH",MAR,2026,3/14/2026,"4,189","3,960","1,831","1,774"
100,"CANTON, OH",MAR,2026,3/21/2026,"4,139","3,833","1,907","1,852"
100,"CANTON, OH",MAR,2026,3/28/2026,"6,128","6,357","2,793","2,727"
100,"CANTON, OH",MAR,2026,4/4/2026,"6,970","5,919","3,114","2,673"
100,"CANTON, OH",APR,2026,4/11/2026,"4,892","6,030","2,244","2,673"
101,"NASHUA, NH",FEB,2026,2/7/2026,"3,298","3,267","1,818","1,761"
101,"NASHUA, NH",FEB,2026,2/14/2026,"3,811","3,440","2,151","1,956"
101,"NASHUA, NH",FEB,2026,2/21/2026,"4,303","3,871","2,360","2,171"
101,"NASHUA, NH",FEB,2026,2/28/2026,"4,079","4,355","2,184","2,423"
101,"NASHUA, NH",MAR,2026,3/7/2026,"4,094","4,312","2,291","2,432"
101,"NASHUA, NH",MAR,2026,3/14/2026,"4,905","4,853","2,701","2,642"
101,"NASHUA, NH",MAR,2026,3/21/2026,"4,846","4,817","2,599","2,607"
101,"NASHUA, NH",MAR,2026,3/28/2026,"4,576","4,414","2,659","2,473"
101,"NASHUA, NH",MAR,2026,4/4/2026,"4,925","4,720","2,837","2,649"
101,"NASHUA, NH",APR,2026,4/11/2026,"4,085","4,627","2,331","2,614"
107,"SHREVEPORT, LA",APR,2026,4/11/2026,,877,,351
112,"BROOKFIELD, WI",FEB,2026,2/7/2026,"4,243","4,154","1,965","2,095"
112,"BROOKFIELD, WI",FEB,2026,2/14/2026,"4,394","4,048","2,120","2,034"
112,"BROOKFIELD, WI",FEB,2026,2/21/2026,"4,414","4,613","2,155","2,348"
112,"BROOKFIELD, WI",FEB,2026,2/28/2026,"5,237","5,654","2,601","2,751"
112,"BROOKFIELD, WI",MAR,2026,3/7/2026,"5,075","5,489","2,540","2,682"
112,"BROOKFIELD, WI",MAR,2026,3/14/2026,"4,954","5,703","2,444","2,786"
112,"BROOKFIELD, WI",MAR,2026,3/21/2026,"4,279","5,178","2,072","2,504"
112,"BROOKFIELD, WI",MAR,2026,3/28/2026,"4,731","5,535","2,367","2,683"
112,"BROOKFIELD, WI",MAR,2026,4/4/2026,"5,425","4,920","2,557","2,514"
112,"BROOKFIELD, WI",APR,2026,4/11/2026,"3,940","5,544","2,026","2,716"
117,"AUBURN HILLS, MI",FEB,2026,2/7/2026,"11,688","11,080","2,181","2,108"
117,"AUBURN HILLS, MI",FEB,2026,2/14/2026,"8,831","8,438","1,823","1,737"
117,"AUBURN HILLS, MI",FEB,2026,2/21/2026,"12,983","12,843","2,404","2,387"
117,"AUBURN HILLS, MI",FEB,2026,2/28/2026,"8,086","7,695","1,634","1,622"
117,"AUBURN HILLS, MI",MAR,2026,3/7/2026,"9,230","9,108","1,984","1,908"
117,"AUBURN HILLS, MI",MAR,2026,3/14/2026,"8,886","9,634","1,935","2,076"
117,"AUBURN HILLS, MI",MAR,2026,3/21/2026,"10,577","9,404","2,130","2,039"
117,"AUBURN HILLS, MI",MAR,2026,3/28/2026,"7,281","11,126","1,639","2,097"
117,"AUBURN HILLS, MI",MAR,2026,4/4/2026,"5,512","3,657","1,030",742
117,"AUBURN HILLS, MI",APR,2026,4/11/2026,"9,470","13,502","2,087","2,609"
118,"BEAVERTON, OR",FEB,2026,2/7/2026,"3,861","3,341","1,870","1,635"
118,"BEAVERTON, OR",FEB,2026,2/14/2026,"4,910","4,302","2,354","2,044"
118,"BEAVERTON, OR",FEB,2026,2/21/2026,"6,034","5,380","2,846","2,527"
118,"BEAVERTON, OR",FEB,2026,2/28/2026,"6,104","5,023","3,009","2,423"
118,"BEAVERTON, OR",MAR,2026,3/7/2026,"6,254","5,199","2,949","2,526"
118,"BEAVERTON, OR",MAR,2026,3/14/2026,"6,358","5,450","3,071","2,640"
118,"BEAVERTON, OR",MAR,2026,3/21/2026,"6,767","5,911","3,215","2,811"
118,"BEAVERTON, OR",MAR,2026,3/28/2026,"6,944","6,310","3,120","2,867"
118,"BEAVERTON, OR",MAR,2026,4/4/2026,"6,354","5,357","3,076","2,607"
118,"BEAVERTON, OR",APR,2026,4/11/2026,"5,453","5,664","2,679","2,740"
119,"EDMONDS, WA",FEB,2026,2/7/2026,"2,459","2,375","1,312","1,161"
119,"EDMONDS, WA",FEB,2026,2/14/2026,"3,807","3,981","2,051","1,969"
119,"EDMONDS, WA",FEB,2026,2/21/2026,"3,732","3,903","1,874","1,948"
119,"EDMONDS, WA",FEB,2026,2/28/2026,"2,365","2,255","1,219","1,139"
119,"EDMONDS, WA",MAR,2026,3/7/2026,"4,062","4,029","2,092","2,098"
119,"EDMONDS, WA",MAR,2026,3/14/2026,"3,936","4,141","2,060","2,058"
119,"EDMONDS, WA",MAR,2026,3/21/2026,"4,198","4,341","2,216","2,162"
119,"EDMONDS, WA",MAR,2026,3/28/2026,"4,122","4,487","2,183","2,206"
119,"EDMONDS, WA",MAR,2026,4/4/2026,"3,463","3,679","1,845","1,793"
119,"EDMONDS, WA",APR,2026,4/11/2026,"3,792","4,494","1,987","2,291"
123,"FARRAGUT, TN (PNNCLE TKY CK)",FEB,2026,2/7/2026,"2,965","2,665","1,247","1,197"
123,"FARRAGUT, TN (PNNCLE TKY CK)",FEB,2026,2/14/2026,"4,064","3,856","1,739","1,638"
123,"FARRAGUT, TN (PNNCLE TKY CK)",FEB,2026,2/21/2026,"3,745","3,554","1,620","1,481"
123,"FARRAGUT, TN (PNNCLE TKY CK)",FEB,2026,2/28/2026,"4,299","4,268","1,927","1,943"
123,"FARRAGUT, TN (PNNCLE TKY CK)",MAR,2026,3/7/2026,"4,500","4,184","1,998","1,886"
123,"FARRAGUT, TN (PNNCLE TKY CK)",MAR,2026,3/14/2026,"3,885","3,526","1,716","1,564"
123,"FARRAGUT, TN (PNNCLE TKY CK)",MAR,2026,3/21/2026,"4,533","4,761","1,994","2,053"
123,"FARRAGUT, TN (PNNCLE TKY CK)",MAR,2026,3/28/2026,"4,486","4,520","1,910","1,983"
123,"FARRAGUT, TN (PNNCLE TKY CK)",MAR,2026,4/4/2026,"5,102","4,354","2,225","1,873"
123,"FARRAGUT, TN (PNNCLE TKY CK)",APR,2026,4/11/2026,"3,627","4,704","1,530","2,053"
125,"APPLETON, WI",MAR,2026,3/21/2026,,"1,243",,618
125,"APPLETON, WI",APR,2026,4/11/2026,,868,,416
126,"DANBURY, CT",FEB,2026,2/7/2026,"4,442","4,594","2,533","2,492"
126,"DANBURY, CT",FEB,2026,2/14/2026,"7,694","7,273","4,212","4,009"
126,"DANBURY, CT",FEB,2026,2/21/2026,"7,104","7,060","3,850","3,809"
126,"DANBURY, CT",FEB,2026,2/28/2026,"6,308","7,569","3,405","4,122"
126,"DANBURY, CT",MAR,2026,3/7/2026,"7,316","7,554","3,997","4,103"
126,"DANBURY, CT",MAR,2026,3/14/2026,"8,111","8,155","4,491","4,406"
126,"DANBURY, CT",MAR,2026,3/21/2026,"8,303","8,416","4,568","4,510"
126,"DANBURY, CT",MAR,2026,3/28/2026,"8,147","8,242","4,595","4,500"
126,"DANBURY, CT",MAR,2026,4/4/2026,"9,006","8,408","5,021","4,690"
126,"DANBURY, CT",APR,2026,4/11/2026,"7,362","8,603","4,201","4,696"
127,"AUGUSTA, GA",FEB,2026,2/7/2026,"7,573","6,863","3,955","3,576"
127,"AUGUSTA, GA",FEB,2026,2/14/2026,"8,753","7,512","4,516","3,959"
127,"AUGUSTA, GA",FEB,2026,2/21/2026,"8,186","7,821","4,205","3,740"
127,"AUGUSTA, GA",FEB,2026,2/28/2026,"5,541","4,568","2,841","2,308"
127,"AUGUSTA, GA",MAR,2026,3/7/2026,"9,769","8,406","5,109","4,153"
127,"AUGUSTA, GA",MAR,2026,3/14/2026,"9,571","8,206","5,082","4,091"
127,"AUGUSTA, GA",MAR,2026,3/21/2026,"9,039","8,149","4,661","4,111"
127,"AUGUSTA, GA",MAR,2026,3/28/2026,"9,145","8,425","4,652","4,321"
127,"AUGUSTA, GA",MAR,2026,4/4/2026,"10,736","7,917","5,528","4,066"
127,"AUGUSTA, GA",APR,2026,4/11/2026,"7,996","8,109","3,898","4,049"
128,"COLUMBIA, SC (DUTCH SQUARE)",FEB,2026,2/7/2026,"4,795","4,584","2,759","2,642"
128,"COLUMBIA, SC (DUTCH SQUARE)",FEB,2026,2/14/2026,"5,913","5,108","3,340","2,774"
128,"COLUMBIA, SC (DUTCH SQUARE)",FEB,2026,2/21/2026,"5,811","5,112","3,190","2,842"
128,"COLUMBIA, SC (DUTCH SQUARE)",FEB,2026,2/28/2026,"7,241","6,504","4,022","3,548"
128,"COLUMBIA, SC (DUTCH SQUARE)",MAR,2026,3/7/2026,"6,831","6,277","3,940","3,448"
128,"COLUMBIA, SC (DUTCH SQUARE)",MAR,2026,3/14/2026,"6,725","6,384","4,000","3,489"
128,"COLUMBIA, SC (DUTCH SQUARE)",MAR,2026,3/21/2026,"6,412","6,175","3,828","3,502"
128,"COLUMBIA, SC (DUTCH SQUARE)",MAR,2026,3/28/2026,"5,182","5,341","3,038","3,089"
128,"COLUMBIA, SC (DUTCH SQUARE)",MAR,2026,4/4/2026,"7,508","6,123","4,301","3,543"
128,"COLUMBIA, SC (DUTCH SQUARE)",APR,2026,4/11/2026,"5,502","6,640","3,230","3,776"
129,"PHILADELPHIA, PA (ROOSEVELT)",FEB,2026,2/7/2026,857,737,396,365
129,"PHILADELPHIA, PA (ROOSEVELT)",FEB,2026,2/14/2026,"1,488","1,406",819,747
129,"PHILADELPHIA, PA (ROOSEVELT)",FEB,2026,2/21/2026,"1,620","1,595",837,829
129,"PHILADELPHIA, PA (ROOSEVELT)",FEB,2026,2/28/2026,"2,109","3,031","1,004","1,471"
129,"PHILADELPHIA, PA (ROOSEVELT)",MAR,2026,3/7/2026,"4,082","4,571","2,107","2,229"
129,"PHILADELPHIA, PA (ROOSEVELT)",MAR,2026,3/14/2026,"7,149","6,651","3,685","3,245"
129,"PHILADELPHIA, PA (ROOSEVELT)",MAR,2026,3/21/2026,"7,512","6,839","3,655","3,234"
129,"PHILADELPHIA, PA (ROOSEVELT)",MAR,2026,3/28/2026,"6,635","6,541","3,373","3,120"
129,"PHILADELPHIA, PA (ROOSEVELT)",MAR,2026,4/4/2026,"3,560","2,956","1,773","1,580"
130,"MACON, GA",FEB,2026,2/7/2026,"4,183","4,777","1,961","2,506"
130,"MACON, GA",FEB,2026,2/14/2026,"6,156","6,015","3,264","3,040"
130,"MACON, GA",FEB,2026,2/21/2026,"5,534","5,854","2,864","2,871"
130,"MACON, GA",FEB,2026,2/28/2026,"6,174","6,179","3,168","3,157"
130,"MACON, GA",MAR,2026,3/7/2026,"7,051","6,846","3,753","3,466"
130,"MACON, GA",MAR,2026,3/14/2026,"6,554","6,303","3,402","3,210"
130,"MACON, GA",MAR,2026,3/21/2026,"6,155","6,574","3,247","3,214"
130,"MACON, GA",MAR,2026,3/28/2026,"6,525","6,526","3,433","3,259"
130,"MACON, GA",MAR,2026,4/4/2026,"6,899","5,739","3,457","2,822"
130,"MACON, GA",APR,2026,4/11/2026,"5,288","6,699","2,805","3,165"
137,"STERLING, VA",FEB,2026,2/7/2026,"6,958","6,617","3,791","3,743"
137,"STERLING, VA",FEB,2026,2/14/2026,"8,109","7,304","4,610","3,981"
137,"STERLING, VA",FEB,2026,2/21/2026,"2,984","2,922","1,667","1,579"
137,"STERLING, VA",FEB,2026,2/28/2026,"5,438","5,857","3,162","3,191"
137,"STERLING, VA",MAR,2026,3/7/2026,"4,800","4,599","2,881","2,569"
137,"STERLING, VA",MAR,2026,3/14/2026,"8,023","7,797","4,636","4,271"
137,"STERLING, VA",MAR,2026,3/21/2026,"10,378","9,431","5,705","5,096"
137,"STERLING, VA",MAR,2026,3/28/2026,"9,352","10,062","5,470","5,426"
137,"STERLING, VA",MAR,2026,4/4/2026,"9,383","8,596","5,452","4,628"
137,"STERLING, VA",APR,2026,4/11/2026,"8,536","9,638","5,062","5,245"
138,"ALTAMONTE SPRINGS, FL",FEB,2026,2/7/2026,"7,686","6,838","3,691","3,705"
138,"ALTAMONTE SPRINGS, FL",FEB,2026,2/14/2026,"7,033","7,388","3,833","3,924"
138,"ALTAMONTE SPRINGS, FL",FEB,2026,2/21/2026,"6,269","6,530","3,358","3,457"
138,"ALTAMONTE SPRINGS, FL",FEB,2026,2/28/2026,"7,060","6,984","3,689","3,727"
138,"ALTAMONTE SPRINGS, FL",MAR,2026,3/7/2026,"7,825","7,502","4,142","4,152"
138,"ALTAMONTE SPRINGS, FL",MAR,2026,3/14/2026,"7,956","7,815","4,255","4,191"
138,"ALTAMONTE SPRINGS, FL",MAR,2026,3/21/2026,"2,029","2,268","1,071","1,186"
138,"ALTAMONTE SPRINGS, FL",MAR,2026,3/28/2026,"2,659","2,720","1,353","1,512"
138,"ALTAMONTE SPRINGS, FL",MAR,2026,4/4/2026,"8,277","7,501","4,374","4,098"
138,"ALTAMONTE SPRINGS, FL",APR,2026,4/11/2026,"6,407","8,185","3,356","4,414"
140,"SPRINGFIELD, IL",FEB,2026,2/7/2026,"3,233","2,772","1,583","1,320"
140,"SPRINGFIELD, IL",FEB,2026,2/14/2026,"3,606","2,727","1,777","1,368"
140,"SPRINGFIELD, IL",FEB,2026,2/21/2026,"3,370","3,142","1,650","1,471"
140,"SPRINGFIELD, IL",FEB,2026,2/28/2026,"3,248","3,262","1,570","1,573"
140,"SPRINGFIELD, IL",MAR,2026,3/7/2026,"3,091","3,014","1,555","1,399"
140,"SPRINGFIELD, IL",MAR,2026,3/14/2026,"2,769","2,668","1,391","1,234"
140,"SPRINGFIELD, IL",MAR,2026,3/21/2026,"3,908","3,431","1,902","1,650"
140,"SPRINGFIELD, IL",MAR,2026,3/28/2026,"4,143","3,959","2,117","1,879"
140,"SPRINGFIELD, IL",MAR,2026,4/4/2026,"3,640","3,129","1,813","1,550"
140,"SPRINGFIELD, IL",APR,2026,4/11/2026,"3,319","4,056","1,662","1,978"
141,"MENTOR, OH",FEB,2026,2/7/2026,"2,895","2,604","1,463","1,282"
141,"MENTOR, OH",FEB,2026,2/14/2026,"3,139","2,574","1,606","1,359"
141,"MENTOR, OH",FEB,2026,2/21/2026,"3,258","2,582","1,624","1,262"
141,"MENTOR, OH",FEB,2026,2/28/2026,"2,581","2,443","1,289","1,219"
141,"MENTOR, OH",MAR,2026,3/7/2026,"3,256","3,308","1,622","1,612"
141,"MENTOR, OH",MAR,2026,3/14/2026,"3,408","3,441","1,668","1,744"
141,"MENTOR, OH",MAR,2026,3/21/2026,"3,104","3,131","1,571","1,578"
141,"MENTOR, OH",MAR,2026,3/28/2026,"3,161","3,250","1,577","1,581"
141,"MENTOR, OH",MAR,2026,4/4/2026,"3,481","3,085","1,755","1,572"
141,"MENTOR, OH",APR,2026,4/11/2026,"2,654","3,350","1,422","1,670"
143,"MAPLEWOOD, MN",FEB,2026,2/14/2026,"2,771","2,251","1,386","1,035"
143,"MAPLEWOOD, MN",FEB,2026,2/21/2026,"6,174","6,764","3,100","3,213"
143,"MAPLEWOOD, MN",FEB,2026,2/28/2026,"7,424","7,378","3,658","3,595"
143,"MAPLEWOOD, MN",MAR,2026,3/7/2026,"7,631","6,848","3,781","3,249"
143,"MAPLEWOOD, MN",MAR,2026,3/14/2026,"7,839","8,005","3,764","3,692"
143,"MAPLEWOOD, MN",MAR,2026,3/21/2026,"8,414","7,692","3,830","3,551"
143,"MAPLEWOOD, MN",MAR,2026,3/28/2026,"7,557","7,289","3,612","3,455"
143,"MAPLEWOOD, MN",MAR,2026,4/4/2026,"8,211","6,973","3,987","3,353"
143,"MAPLEWOOD, MN",APR,2026,4/11/2026,"6,760","7,128","3,353","3,446"
146,"MATTESON, IL",FEB,2026,2/7/2026,"5,110","4,005","2,763","2,197"
146,"MATTESON, IL",FEB,2026,2/14/2026,"4,927","4,251","2,769","2,387"
146,"MATTESON, IL",FEB,2026,2/21/2026,"5,684","4,613","2,969","2,528"
146,"MATTESON, IL",FEB,2026,2/28/2026,"4,892","4,952","2,652","2,642"
146,"MATTESON, IL",MAR,2026,3/7/2026,"5,697","5,430","3,205","2,991"
146,"MATTESON, IL",MAR,2026,3/14/2026,"2,236","2,131","1,216","1,183"
146,"MATTESON, IL",MAR,2026,3/21/2026,"5,791","5,611","3,140","3,053"
146,"MATTESON, IL",MAR,2026,3/28/2026,"6,140","5,753","3,351","2,933"
146,"MATTESON, IL",MAR,2026,4/4/2026,"7,111","5,441","3,722","2,875"
146,"MATTESON, IL",APR,2026,4/11/2026,"5,222","6,030","2,903","3,170"
147,"BIRMINGHAM, AL (HOOVER)",FEB,2026,2/7/2026,"3,158","3,162","1,768","1,645"
147,"BIRMINGHAM, AL (HOOVER)",FEB,2026,2/14/2026,"5,236","4,903","2,878","2,709"
147,"BIRMINGHAM, AL (HOOVER)",FEB,2026,2/21/2026,"4,486","4,435","2,397","2,275"
147,"BIRMINGHAM, AL (HOOVER)",FEB,2026,2/28/2026,"4,076","3,806","2,156","1,955"
147,"BIRMINGHAM, AL (HOOVER)",MAR,2026,3/7/2026,"5,595","5,365","3,102","2,774"
147,"BIRMINGHAM, AL (HOOVER)",MAR,2026,3/14/2026,"6,001","5,013","3,262","2,656"
147,"BIRMINGHAM, AL (HOOVER)",MAR,2026,3/21/2026,"6,223","5,943","3,190","3,007"
147,"BIRMINGHAM, AL (HOOVER)",MAR,2026,3/28/2026,"5,975","6,148","3,188","2,986"
147,"BIRMINGHAM, AL (HOOVER)",MAR,2026,4/4/2026,"5,759","4,875","3,151","2,544"
147,"BIRMINGHAM, AL (HOOVER)",APR,2026,4/11/2026,"4,647","5,462","2,627","2,879"
148,"JACKSONVILLE, FL (CROSSROADS)",FEB,2026,2/7/2026,"7,023","6,320","3,976","3,585"
148,"JACKSONVILLE, FL (CROSSROADS)",FEB,2026,2/14/2026,"7,389","7,039","4,361","4,124"
148,"JACKSONVILLE, FL (CROSSROADS)",FEB,2026,2/21/2026,"7,250","6,626","4,125","3,804"
148,"JACKSONVILLE, FL (CROSSROADS)",FEB,2026,2/28/2026,"7,461","6,605","4,179","3,757"
148,"JACKSONVILLE, FL (CROSSROADS)",MAR,2026,3/7/2026,"7,931","7,291","4,709","4,196"
148,"JACKSONVILLE, FL (CROSSROADS)",MAR,2026,3/14/2026,"8,187","7,353","4,843","4,124"
148,"JACKSONVILLE, FL (CROSSROADS)",MAR,2026,3/21/2026,"8,069","7,759","4,641","4,262"
148,"JACKSONVILLE, FL (CROSSROADS)",MAR,2026,3/28/2026,"7,344","6,975","4,196","4,120"
148,"JACKSONVILLE, FL (CROSSROADS)",MAR,2026,4/4/2026,"8,575","7,034","5,012","4,150"
148,"JACKSONVILLE, FL (CROSSROADS)",APR,2026,4/11/2026,"6,551","7,555","3,718","4,354"
160,"VIRGINIA BEACH, VA (BIRCHWOOD)",FEB,2026,2/7/2026,"3,452","3,667","1,803","1,929"
160,"VIRGINIA BEACH, VA (BIRCHWOOD)",FEB,2026,2/14/2026,"4,320","4,154","2,340","2,270"
160,"VIRGINIA BEACH, VA (BIRCHWOOD)",FEB,2026,2/21/2026,"3,154","2,813","1,651","1,427"
160,"VIRGINIA BEACH, VA (BIRCHWOOD)",FEB,2026,2/28/2026,"3,440","3,845","1,899","2,081"
160,"VIRGINIA BEACH, VA (BIRCHWOOD)",MAR,2026,3/7/2026,"3,845","3,549","2,149","1,921"
160,"VIRGINIA BEACH, VA (BIRCHWOOD)",MAR,2026,3/14/2026,"4,724","4,879","2,577","2,597"
160,"VIRGINIA BEACH, VA (BIRCHWOOD)",MAR,2026,3/21/2026,"4,588","4,516","2,503","2,503"
160,"VIRGINIA BEACH, VA (BIRCHWOOD)",MAR,2026,3/28/2026,"4,510","4,689","2,505","2,568"
160,"VIRGINIA BEACH, VA (BIRCHWOOD)",MAR,2026,4/4/2026,"5,164","4,563","2,842","2,469"
160,"VIRGINIA BEACH, VA (BIRCHWOOD)",APR,2026,4/11/2026,"4,276","4,609","2,250","2,515"
161,"RALEIGH, NC (NORTHEAST)",FEB,2026,2/7/2026,"5,315","5,742","2,656","2,709"
161,"RALEIGH, NC (NORTHEAST)",FEB,2026,2/14/2026,"6,973","6,348","3,594","3,100"
161,"RALEIGH, NC (NORTHEAST)",FEB,2026,2/21/2026,"5,638","5,533","2,737","2,703"
161,"RALEIGH, NC (NORTHEAST)",FEB,2026,2/28/2026,"6,815","6,716","3,397","3,265"
161,"RALEIGH, NC (NORTHEAST)",MAR,2026,3/7/2026,"8,451","7,492","4,254","3,579"
161,"RALEIGH, NC (NORTHEAST)",MAR,2026,3/14/2026,"7,757","7,362","3,896","3,469"
161,"RALEIGH, NC (NORTHEAST)",MAR,2026,3/21/2026,"8,857","8,235","4,340","3,894"
161,"RALEIGH, NC (NORTHEAST)",MAR,2026,3/28/2026,"8,304","8,364","4,208","4,053"
161,"RALEIGH, NC (NORTHEAST)",MAR,2026,4/4/2026,"9,892","8,125","4,985","3,948"
161,"RALEIGH, NC (NORTHEAST)",APR,2026,4/11/2026,"7,615","8,127","3,734","3,829"
162,"NILES, IL (GOLF MILLS)",FEB,2026,2/7/2026,"5,978","6,011","3,088","3,078"
162,"NILES, IL (GOLF MILLS)",FEB,2026,2/14/2026,"6,598","6,190","3,377","3,155"
162,"NILES, IL (GOLF MILLS)",FEB,2026,2/21/2026,"6,959","6,966","3,729","3,472"
162,"NILES, IL (GOLF MILLS)",FEB,2026,2/28/2026,"7,191","7,450","3,795","3,851"
162,"NILES, IL (GOLF MILLS)",MAR,2026,3/7/2026,"7,192","7,162","3,850","3,766"
162,"NILES, IL (GOLF MILLS)",MAR,2026,3/14/2026,"7,468","8,555","4,017","4,375"
162,"NILES, IL (GOLF MILLS)",MAR,2026,3/21/2026,"8,222","7,957","4,378","4,159"
162,"NILES, IL (GOLF MILLS)",MAR,2026,3/28/2026,"8,211","9,059","4,350","4,305"
162,"NILES, IL (GOLF MILLS)",MAR,2026,4/4/2026,"8,599","8,375","4,620","4,259"
162,"NILES, IL (GOLF MILLS)",APR,2026,4/11/2026,"7,210","8,596","3,898","4,276"
164,"GREENVILLE, SC",FEB,2026,2/7/2026,"7,149","6,521","3,071","2,851"
164,"GREENVILLE, SC",FEB,2026,2/14/2026,"8,322","7,040","3,732","3,116"
164,"GREENVILLE, SC",FEB,2026,2/21/2026,"7,632","7,439","3,392","3,215"
164,"GREENVILLE, SC",FEB,2026,2/28/2026,"4,058","3,884","1,834","1,743"
164,"GREENVILLE, SC",MAR,2026,3/7/2026,"8,694","8,050","3,858","3,444"
164,"GREENVILLE, SC",MAR,2026,3/14/2026,"9,615","8,211","4,165","3,522"
164,"GREENVILLE, SC",MAR,2026,3/21/2026,"9,137","8,631","3,960","3,654"
164,"GREENVILLE, SC",MAR,2026,3/28/2026,"8,671","7,957","3,811","3,452"
164,"GREENVILLE, SC",MAR,2026,4/4/2026,"9,938","7,628","4,308","3,379"
164,"GREENVILLE, SC",APR,2026,4/11/2026,"8,012","8,154","3,423","3,493"
165,"SAN ANTONIO, TX",FEB,2026,2/7/2026,"5,748","5,636","2,015","2,097"
165,"SAN ANTONIO, TX",APR,2026,4/11/2026,389,"3,146",48,"1,063"
166,"ARLINGTON, TX",FEB,2026,2/7/2026,"8,127","7,692","3,873","3,693"
166,"ARLINGTON, TX",FEB,2026,2/14/2026,"8,210","8,490","3,935","3,988"
166,"ARLINGTON, TX",FEB,2026,2/21/2026,"8,358","8,554","3,928","3,794"
166,"ARLINGTON, TX",FEB,2026,2/28/2026,"4,820","4,898","2,337","2,332"
166,"ARLINGTON, TX",MAR,2026,3/7/2026,"9,248","9,499","4,573","4,269"
166,"ARLINGTON, TX",MAR,2026,3/14/2026,"8,162","8,478","4,095","3,852"
